dictionary=main:en,locale=en,description=English,date=1414726273,version=54
 word=the,f=111
 word=vainly,f=10
 word=vale,f=10
 word=validly,f=10
 word=valley's,f=10
 word=vamp,f=10
 word=vandalised,f=10
 word=vanes,f=10
 word=vaporization,f=10
 word=vaporized,f=10
 word=variably,f=10
 word=variegated,f=10
 word=vassalage,f=10
 word=vastness,f=10
 word=vats,f=10
 word=vaulter,f=10
 word=vaunted,f=10
 word=vectoring,f=10
 word=veer,f=10
 word=veering,f=10
 word=veils,f=10
 word=vellum,f=10
 word=velodrome,f=10
 word=velvety,f=10
 word=venerate,f=10
 word=venereal,f=10
 word=venison,f=10
 word=ventriloquist,f=10
 word=venue's,f=10
 word=veranda,f=10
 word=verandah,f=10
 word=verdant,f=10
 word=verifies,f=10
 word=vermilion,f=10
 word=vesicular,f=10
 word=vesper,f=10
 word=vesting,f=10
 word=veteran's,f=10
 word=vetoes,f=10
 word=vetted,f=10
 word=vetting,f=10
 word=vials,f=10
 word=vibes,f=10
 word=vibraphone,f=10
 word=vicars,f=10
 word=viceregal,f=10
 word=viceroys,f=10
 word=vicissitudes,f=10
 word=victimization,f=10
 word=video's,f=10
 word=videocassette,f=10
 word=videoconferencing,f=10
 word=videogames,f=10
 word=vigils,f=10
 word=vilified,f=10
 word=vindicate,f=10
 word=vindication,f=10
 word=vindictive,f=10
 word=vintages,f=10
 word=viol,f=10
 word=violas,f=10
 word=violators,f=10
 word=violist,f=10
 word=vipers,f=10
 word=visage,f=10
 word=viscount,f=10
 word=viscountcy,f=10
 word=visionaries,f=10
 word=visitations,f=10
 word=visualizing,f=10
 word=vitae,f=10
 word=vitally,f=10
 word=vitriolic,f=10
 word=vivacious,f=10
 word=viviparous,f=10
 word=vivisection,f=10
 word=vocabularies,f=10
 word=vocalization,f=10
 word=vocative,f=10
 word=vociferous,f=10
 word=voicemail,f=10
 word=voiceovers,f=10
 word=vole,f=10
 word=volition,f=10
 word=voluptuous,f=10
 word=voyaged,f=10
 word=vu,f=10
 word=vulgarity,f=10
 word=vulva,f=10
 word=wacky,f=10
 word=wade,f=10
 word=wadi,f=10
 word=wagering,f=10
 word=wagers,f=10
 word=wailing,f=10
 word=waiters,f=10
 word=waitresses,f=10
 word=walkie,f=10
 word=walkout,f=10
 word=walkover,f=10
 word=wallabies,f=10
 word=wallaby,f=10
 word=wallpapers,f=10
 word=waltzes,f=10
 word=wan,f=10
 word=wanderer,f=10
 word=wanderings,f=10
 word=wands,f=10
 word=wannabe,f=10
 word=wanton,f=10
 word=warfarin,f=10
 word=warlock,f=10
 word=warplanes,f=10
 word=warranties,f=10
 word=warrantless,f=10
 word=warren,f=10
 word=washroom,f=10
 word=watcher,f=10
 word=watchtowers,f=10
 word=waterbirds,f=10
 word=waterboarding,f=10
 word=waterborne,f=10
 word=waterlogged,f=10
 word=watermills,f=10
 word=waterproofing,f=10
 word=waterside,f=10
 word=wavefront,f=10
 word=wavered,f=10
 word=wavering,f=10
 word=waxed,f=10
 word=waxes,f=10
 word=waxing,f=10
 word=weaning,f=10
 word=wearable,f=10
 word=wearers,f=10
 word=weasels,f=10
 word=weatherman,f=10
 word=webisodes,f=10
 word=webmaster,f=10
 word=webpages,f=10
 word=wedded,f=10
 word=weeps,f=10
 word=weevil,f=10
 word=weft,f=10
 word=weightlifter,f=10
 word=weighty,f=10
 word=welder,f=10
 word=welds,f=10
 word=westerners,f=10
 word=whaler,f=10
 word=what'll,f=10
 word=wheelbarrow,f=10
 word=wheelers,f=10
 word=wheeling,f=10
 word=whey,f=10
 word=whims,f=10
 word=whirling,f=10
 word=whirlpool,f=10
 word=whisked,f=10
 word=whistleblowers,f=10
 word=whistled,f=10
 word=whiteboard,f=10
 word=whitefish,f=10
 word=whiteness,f=10
 word=whitening,f=10
 word=whitewashed,f=10
 word=who've,f=10
 word=whoever's,f=10
 word=wholeheartedly,f=10
 word=wholeness,f=10
 word=whomever,f=10
 word=whorl,f=10
 word=wicker,f=10
 word=wielder,f=10
 word=wildebeest,f=10
 word=wildest,f=10
 word=wildflower,f=10
 word=wilds,f=10
 word=willfully,f=10
 word=willows,f=10
 word=willpower,f=10
 word=wily,f=10
 word=winches,f=10
 word=winded,f=10
 word=windfall,f=10
 word=windowing,f=10
 word=winemaker,f=10
 word=wingless,f=10
 word=wingtip,f=10
 word=wink,f=10
 word=wintered,f=10
 word=wintertime,f=10
 word=wiper,f=10
 word=wipers,f=10
 word=wirelessly,f=10
 word=wiretap,f=10
 word=wiretapping,f=10
 word=wiretaps,f=10
 word=wiry,f=10
 word=wisest,f=10
 word=wishers,f=10
 word=wistful,f=10
 word=witch's,f=10
 word=wither,f=10
 word=withered,f=10
 word=withstanding,f=10
 word=wobble,f=10
 word=woe,f=10
 word=woefully,f=10
 word=woken,f=10
 word=womanhood,f=10
 word=womanizing,f=10
 word=wondrous,f=10
 word=wooed,f=10
 word=wooing,f=10
 word=word's,f=10
 word=wordless,f=10
 word=workday,f=10
 word=workhorse,f=10
 word=workman,f=10
 word=workouts,f=10
 word=workspace,f=10
 word=worsens,f=10
 word=worshipper,f=10
 word=wort,f=10
 word=worthiness,f=10
 word=wove,f=10
 word=wow,f=10
 word=wracked,f=10
 word=wrangler,f=10
 word=wraparound,f=10
 word=wrappers,f=10
 word=wreaked,f=10
 word=wreaking,f=10
 word=wreaths,f=10
 word=wrens,f=10
 word=wrestler's,f=10
 word=wrestles,f=10
 word=wrinkle,f=10
 word=wrinkled,f=10
 word=wrinkles,f=10
 word=wristwatch,f=10
 word=wronged,f=10
 word=yak,f=10
 word=yams,f=10
 word=yearling,f=10
 word=yeasts,f=10
 word=yellows,f=10
 word=yeoman,f=10
 word=yeshivas,f=10
 word=yoghurt,f=10
 word=yogi,f=10
 word=yogic,f=10
 word=yourselves,f=10
 word=zany,f=10
 word=zealously,f=10
 word=zebras,f=10
 word=zest,f=10
 word=zither,f=10
 word=zodiacal,f=10
 word=zooming,f=10
 word=zooms,f=10
 word=zygote,f=10
 word=ABM,f=10
 word=ACTH,f=10
 word=AD,f=10
 word=ADD,f=10
 word=AFN,f=10
 word=APR,f=10
 word=ASAP,f=10
 word=AV,f=10
 word=AWACS,f=10
 word=AWOL,f=10
 word=Abilene,f=10
 word=Acapulco,f=10
 word=Accra,f=10
 word=Acropolis,f=10
 word=Adidas,f=10
 word=Adventists,f=10
 word=Aeneas,f=10
 word=Afghans,f=10
 word=Afrikaner,f=10
 word=Agamemnon,f=10
 word=Agrippa,f=10
 word=Ainu,f=10
 word=Akkadian,f=10
 word=Alcatraz,f=10
 word=Aleutian,f=10
 word=Alexandrian,f=10
 word=Algernon,f=10
 word=Almighty,f=10
 word=Aloysius,f=10
 word=Amazonian,f=10
 word=Amerindian,f=10
 word=Amharic,f=10
 word=Amritsar,f=10
 word=Andalusian,f=10
 word=Andaman,f=10
 word=Angkor,f=10
 word=Anglicans,f=10
 word=Annunciation,f=10
 word=Antichrist,f=10
 word=Antietam,f=10
 word=Appalachia,f=10
 word=Appomattox,f=10
 word=Apr,f=10
 word=Aquarius,f=10
 word=Ararat,f=10
 word=Archimedes,f=10
 word=Ardennes,f=10
 word=Argonne,f=10
 word=Aries,f=10
 word=Aristotelian,f=10
 word=Arkhangelsk,f=10
 word=Aryans,f=10
 word=Asgard,f=10
 word=Assamese,f=10
 word=Assisi,f=10
 word=Astaire,f=10
 word=AstroTurf,f=10
 word=Aussie,f=10
 word=Austronesian,f=10
 word=Auvergne,f=10
 word=BBB,f=10
 word=Babylonia,f=10
 word=Bacchus,f=10
 word=Baikal,f=10
 word=Balearic,f=10
 word=Balinese,f=10
 word=Balzac,f=10
 word=Bandung,f=10
 word=Barbuda,f=10
 word=Baroda,f=10
 word=Basie,f=10
 word=Bataan,f=10
 word=Batu,f=10
 word=Baudelaire,f=10
 word=Bauhaus,f=10
 word=Bayesian,f=10
 word=Bayreuth,f=10
 word=Belgians,f=10
 word=Benediction,f=10
 word=Benetton,f=10
 word=Berlioz,f=10
 word=Bernese,f=10
 word=Bernoulli,f=10
 word=Biafra,f=10
 word=Biscay,f=10
 word=Biscayne,f=10
 word=Bissau,f=10
 word=Blackfoot,f=10
 word=Blockbuster,f=10
 word=Bloomsbury,f=10
 word=Bochum,f=10
 word=Bolshoi,f=10
 word=Boltzmann,f=10
 word=Brahmaputra,f=10
 word=Brahmin,f=10
 word=Brazos,f=10
 word=Brezhnev,f=10
 word=Brit,f=10
 word=Briton,f=10
 word=Budweiser,f=10
 word=Bugatti,f=10
 word=Bukhara,f=10
 word=Bukovina,f=10
 word=Bundestag,f=10
 word=Burgundian,f=10
 word=Burnaby,f=10
 word=Bydgoszcz,f=10
 word=CARE,f=10
 word=CND,f=10
 word=COBOL,f=10
 word=CPE,f=10
 word=CPO,f=10
 word=CSD,f=10
 word=Cabernet,f=10
 word=Calif,f=10
 word=Caligula,f=10
 word=Calvinism,f=10
 word=Camelot,f=10
 word=Canaanite,f=10
 word=Capricorn,f=10
 word=Carboniferous,f=10
 word=Carmarthen,f=10
 word=Carolinas,f=10
 word=Carpathians,f=10
 word=Casanova,f=10
 word=Cascades,f=10
 word=Catawba,f=10
 word=Caterpillar,f=10
 word=Cathay,f=10
 word=Catskill,f=10
 word=Cauchy,f=10
 word=Cayuga,f=10
 word=Cerberus,f=10
 word=Chaldean,f=10
 word=Chandigarh,f=10
 word=Charlottetown,f=10
 word=Chartres,f=10
 word=Chattahoochee,f=10
 word=Chaucer,f=10
 word=Chautauqua,f=10
 word=Chekhov,f=10
 word=Chernobyl,f=10
 word=Chevron,f=10
 word=Chiapas,f=10
 word=Chicano,f=10
 word=Chickasaw,f=10
 word=Chirac,f=10
 word=Christendom,f=10
 word=CinemaScope,f=10
 word=Clarksville,f=10
 word=Coahuila,f=10
 word=Columbine,f=10
 word=Comdr,f=10
 word=CompuServe,f=10
 word=Confucius,f=10
 word=Conrail,f=10
 word=Copernicus,f=10
 word=Corfu,f=10
 word=Corleone,f=10
 word=Corsican,f=10
 word=Cretan,f=10
 word=Crucifixion,f=10
 word=Cupid,f=10
 word=Cypriots,f=10
 word=Czechoslovakian,f=10
 word=DDS,f=10
 word=DMCA,f=10
 word=Dachau,f=10
 word=Dalmatian,f=10
 word=Dardanelles,f=10
 word=Darth,f=10
 word=Dartmoor,f=10
 word=Darwinism,f=10
 word=Debian,f=10
 word=Debussy,f=10
 word=Demeter,f=10
 word=Derrida,f=10
 word=Deuteronomy,f=10
 word=Devanagari,f=10
 word=Diaspora,f=10
 word=Diefenbaker,f=10
 word=Dijon,f=10
 word=Diogenes,f=10
 word=Disraeli,f=10
 word=Djibouti,f=10
 word=Dnieper,f=10
 word=Dominica,f=10
 word=Dominicans,f=10
 word=Donetsk,f=10
 word=Dravidian,f=10
 word=Duisburg,f=10
 word=Dutchman,f=10
 word=EAM,f=10
 word=ESD,f=10
 word=ESR,f=10
 word=Ecstasy,f=10
 word=Eiffel,f=10
 word=Ellesmere,f=10
 word=Englishmen,f=10
 word=Enron,f=10
 word=Ephesus,f=10
 word=Epiphany,f=10
 word=Eros,f=10
 word=Esq,f=10
 word=Eucharistic,f=10
 word=Euripides,f=10
 word=Excellency,f=10
 word=Exchequer,f=10
 word=Exxon,f=10
 word=FHA,f=10
 word=FSM,f=10
 word=FTP,f=10
 word=FWD,f=10
 word=Falstaff,f=10
 word=Fatimid,f=10
 word=Fermanagh,f=10
 word=Fermi,f=10
 word=Fibonacci,f=10
 word=Frau,f=10
 word=Fredericton,f=10
 word=Freemasons,f=10
 word=Frenchmen,f=10
 word=Fresnel,f=10
 word=Freudian,f=10
 word=Frontenac,f=10
 word=Fujitsu,f=10
 word=GATT,f=10
 word=GRE,f=10
 word=Gainsborough,f=10
 word=Galapagos,f=10
 word=Gallic,f=10
 word=Galois,f=10
 word=Gatorade,f=10
 word=Gaulish,f=10
 word=Gautama,f=10
 word=Gawain,f=10
 word=Geiger,f=10
 word=Gestalt,f=10
 word=Gila,f=10
 word=Gilgamesh,f=10
 word=Gnostic,f=10
 word=Gorky,f=10
 word=Gotland,f=10
 word=Gras,f=10
 word=Grozny,f=10
 word=Guayaquil,f=10
 word=Gurkha,f=10
 word=Gwalior,f=10
 word=Gwent,f=10
 word=Gypsies,f=10
 word=HDD,f=10
 word=HFC,f=10
 word=HHS,f=10
 word=Haida,f=10
 word=Hainan,f=10
 word=Hakka,f=10
 word=Hangul,f=10
 word=Hangzhou,f=10
 word=Hanoverian,f=10
 word=Harlequin,f=10
 word=Hatteras,f=10
 word=Hausa,f=10
 word=Hausdorff,f=10
 word=Hebrews,f=10
 word=Heisenberg,f=10
 word=Helios,f=10
 word=Helmholtz,f=10
 word=Herat,f=10
 word=Hermetic,f=10
 word=Hessian,f=10
 word=Hiawatha,f=10
 word=Himalaya,f=10
 word=Hindustan,f=10
 word=Hindustani,f=10
 word=Hispaniola,f=10
 word=Hitachi,f=10
 word=Hogwarts,f=10
 word=Hohenzollern,f=10
 word=Hokkaido,f=10
 word=Holocene,f=10
 word=Homeric,f=10
 word=Honduran,f=10
 word=Hopi,f=10
 word=Horus,f=10
 word=Houdini,f=10
 word=Hounslow,f=10
 word=Howrah,f=10
 word=Hutu,f=10
 word=Huygens,f=10
 word=IED,f=10
 word=IJssel,f=10
 word=IVs,f=10
 word=Ibadan,f=10
 word=Ibiza,f=10
 word=Ibo,f=10
 word=Icarus,f=10
 word=Illyrian,f=10
 word=Indonesians,f=10
 word=Indore,f=10
 word=Inglewood,f=10
 word=Interpol,f=10
 word=Ionic,f=10
 word=Irishman,f=10
 word=Irishmen,f=10
 word=Irkutsk,f=10
 word=Isfahan,f=10
 word=Istria,f=10
 word=Isuzu,f=10
 word=Italianate,f=10
 word=JCB,f=10
 word=JCS,f=10
 word=JM,f=10
 word=Jacksonian,f=10
 word=Jacobean,f=10
 word=Jalisco,f=10
 word=Jan,f=10
 word=Jeeves,f=10
 word=Jekyll,f=10
 word=Jewry,f=10
 word=Jiangxi,f=10
 word=Judea,f=10
 word=Jul,f=10
 word=Juneau,f=10
 word=KIA,f=10
 word=Kagoshima,f=10
 word=Kalimantan,f=10
 word=Kaliningrad,f=10
 word=Kamchatka,f=10
 word=Kampala,f=10
 word=Kanpur,f=10
 word=Kaohsiung,f=10
 word=Karelia,f=10
 word=Karelian,f=10
 word=Kasparov,f=10
 word=Katowice,f=10
 word=Kauai,f=10
 word=Keynesian,f=10
 word=Kharkov,f=10
 word=Kierkegaard,f=10
 word=Kievan,f=10
 word=Kinshasa,f=10
 word=Kiowa,f=10
 word=Kiribati,f=10
 word=Klingon,f=10
 word=Klondike,f=10
 word=Koblenz,f=10
 word=Kodiak,f=10
 word=Kongo,f=10
 word=Kubrick,f=10
 word=Kunming,f=10
 word=Kursk,f=10
 word=Kuwaiti,f=10
 word=Kwajalein,f=10
 word=Kyrgyz,f=10
 word=Kyushu,f=10
 word=LCDs,f=10
 word=LSM,f=10
 word=Lagrangian,f=10
 word=Lamborghini,f=10
 word=Languedoc,f=10
 word=Laotian,f=10
 word=Lapland,f=10
 word=Lateran,f=10
 word=Latina,f=10
 word=Latrobe,f=10
 word=Lebesgue,f=10
 word=Leeward,f=10
 word=Leninism,f=10
 word=Leviathan,f=10
 word=Leviticus,f=10
 word=Lewisham,f=10
 word=Liaoning,f=10
 word=Liguria,f=10
 word=Livorno,f=10
 word=Lordship,f=10
 word=Lowlands,f=10
 word=Luanda,f=10
 word=Lufthansa,f=10
 word=Lusitania,f=10
 word=Lutheranism,f=10
 word=Luxemburg,f=10
 word=Lyceum,f=10
 word=Lynchburg,f=10
 word=MDS,f=10
 word=MHS,f=10
 word=MIDI,f=10
 word=MMR,f=10
 word=MNR,f=10
 word=MPV,f=10
 word=MSW,f=10
 word=Machiavelli,f=10
 word=Madam,f=10
 word=Maghreb,f=10
 word=Majorca,f=10
 word=Malagasy,f=10
 word=Managua,f=10
 word=Manchurian,f=10
 word=Maoist,f=10
 word=Marches,f=10
 word=Maronite,f=10
 word=Martians,f=10
 word=Marxists,f=10
 word=Marysville,f=10
 word=Masons,f=10
 word=Mayfair,f=10
 word=Mayflower,f=10
 word=McCray,f=10
 word=McNaughton,f=10
 word=Medea,f=10
 word=Medicaid,f=10
 word=Medusa,f=10
 word=Mendocino,f=10
 word=Merrimack,f=10
 word=Mesquite,f=10
 word=Messianic,f=10
 word=Messrs,f=10
 word=Methodism,f=10
 word=Micronesia,f=10
 word=Minoan,f=10
 word=Minuteman,f=10
 word=Mississippian,f=10
 word=Missoula,f=10
 word=Mitterrand,f=10
 word=Mme,f=10
 word=Mobil,f=10
 word=Mombasa,f=10
 word=Monongahela,f=10
 word=Monrovia,f=10
 word=Monsignor,f=10
 word=Montessori,f=10
 word=Montpelier,f=10
 word=Mormonism,f=10
 word=Morristown,f=10
 word=Mountbatten,f=10
 word=Mugabe,f=10
 word=Multan,f=10
 word=Murmansk,f=10
 word=Muscovy,f=10
 word=Muskegon,f=10
 word=Mycenaean,f=10
 word=NBS,f=10
 word=NLRB,f=10
 word=NRI,f=10
 word=NWT,f=10
 word=NY,f=10
 word=Nabokov,f=10
 word=Namibian,f=10
 word=Nanking,f=10
 word=Narragansett,f=10
 word=Nashua,f=10
 word=Nauru,f=10
 word=Nautilus,f=10
 word=Negev,f=10
 word=Newtonian,f=10
 word=Nicene,f=10
 word=Nome,f=10
 word=Nonconformist,f=10
 word=Northumbrian,f=10
 word=Nubian,f=10
 word=OE,f=10
 word=Oberon,f=10
 word=Odense,f=10
 word=Ojibwa,f=10
 word=Okinawan,f=10
 word=Olmec,f=10
 word=Olympians,f=10
 word=Ordovician,f=10
 word=Orinoco,f=10
 word=Oriya,f=10
 word=Oscars,f=10
 word=Oshawa,f=10
 word=Oshkosh,f=10
 word=Othello,f=10
 word=Ovid,f=10
 word=PDT,f=10
 word=PMS,f=10
 word=PSM,f=10
 word=PTO,f=10
 word=PW,f=10
 word=Pakistanis,f=10
 word=Palawan,f=10
 word=Paleozoic,f=10
 word=Palmyra,f=10
 word=Panasonic,f=10
 word=Pantheon,f=10
 word=Paralympics,f=10
 word=Parliaments,f=10
 word=Patagonia,f=10
 word=Pawnee,f=10
 word=Peloponnese,f=10
 word=Peloponnesian,f=10
 word=Pentateuch,f=10
 word=Pentecost,f=10
 word=Pepys,f=10
 word=Perm,f=10
 word=Petrarch,f=10
 word=Petrograd,f=10
 word=Pfizer,f=10
 word=Photoshop,f=10
 word=Pilgrims,f=10
 word=Pinocchio,f=10
 word=Pinochet,f=10
 word=Piraeus,f=10
 word=Pittsfield,f=10
 word=Platonic,f=10
 word=Pliocene,f=10
 word=Plovdiv,f=10
 word=Pocahontas,f=10
 word=Pocono,f=10
 word=Podgorica,f=10
 word=Poltava,f=10
 word=Pondicherry,f=10
 word=Pontus,f=10
 word=Popes,f=10
 word=Popeye,f=10
 word=Poughkeepsie,f=10
 word=PowerPoint,f=10
 word=Powhatan,f=10
 word=Praetorian,f=10
 word=Preakness,f=10
 word=Presbyterians,f=10
 word=Prokofiev,f=10
 word=Prudential,f=10
 word=Psyche,f=10
 word=Puritans,f=10
 word=Pusan,f=10
 word=Pygmy,f=10
 word=Pyongyang,f=10
 word=Pythagorean,f=10
 word=QED,f=10
 word=QWERTY,f=10
 word=Qantas,f=10
 word=Quaternary,f=10
 word=Quechua,f=10
 word=RDA,f=10
 word=RFD,f=10
 word=RIP,f=10
 word=RSI,f=10
 word=RSM,f=10
 word=RSV,f=10
 word=Rachmaninoff,f=10
 word=Ramadan,f=10
 word=Rangoon,f=10
 word=Rapture,f=10
 word=Rasputin,f=10
 word=Rawalpindi,f=10
 word=Rayleigh,f=10
 word=Recife,f=10
 word=Redeemer,f=10
 word=Rhenish,f=10
 word=Richthofen,f=10
 word=Rimini,f=10
 word=Rockville,f=10
 word=Rococo,f=10
 word=Rolex,f=10
 word=Romansh,f=10
 word=Romanticism,f=10
 word=Rostov,f=10
 word=Rove,f=10
 word=Ruthenian,f=10
 word=SALT,f=10
 word=SBA,f=10
 word=SECAM,f=10
 word=SGML,f=10
 word=SIDS,f=10
 word=SMG,f=10
 word=SMP,f=10
 word=SOP,f=10
 word=SPF,f=10
 word=SSW,f=10
 word=Saarland,f=10
 word=Saatchi,f=10
 word=Safeway,f=10
 word=Sakhalin,f=10
 word=Salamis,f=10
 word=Salvadoran,f=10
 word=Samaritan,f=10
 word=Samarkand,f=10
 word=Sandinista,f=10
 word=Sardinian,f=10
 word=Sartre,f=10
 word=Satyr,f=10
 word=Scorpio,f=10
 word=Scorsese,f=10
 word=Scottsdale,f=10
 word=Scrabble,f=10
 word=Scythian,f=10
 word=Sec,f=10
 word=Seleucid,f=10
 word=Seljuk,f=10
 word=Sendai,f=10
 word=Senegalese,f=10
 word=Septuagint,f=10
 word=Sevastopol,f=10
 word=SharePoint,f=10
 word=Shenyang,f=10
 word=Sheraton,f=10
 word=Sherbrooke,f=10
 word=Shoshone,f=10
 word=Sibelius,f=10
 word=Sikhism,f=10
 word=Silurian,f=10
 word=Sinbad,f=10
 word=Slav,f=10
 word=Smolensk,f=10
 word=Snoopy,f=10
 word=Solihull,f=10
 word=Sondheim,f=10
 word=Sopwith,f=10
 word=Southerners,f=10
 word=Spaniard,f=10
 word=Sphinx,f=10
 word=Sputnik,f=10
 word=Stonehenge,f=10
 word=Suetonius,f=10
 word=Sufism,f=10
 word=Sukarno,f=10
 word=Sulawesi,f=10
 word=Sunbeam,f=10
 word=Sunnis,f=10
 word=Surabaya,f=10
 word=Suzhou,f=10
 word=Svalbard,f=10
 word=Swabia,f=10
 word=Swabian,f=10
 word=Swede,f=10
 word=Szczecin,f=10
 word=TUC,f=10
 word=Tabriz,f=10
 word=Taiping,f=10
 word=Tampere,f=10
 word=Tanganyika,f=10
 word=Tangier,f=10
 word=Tantra,f=10
 word=Tanzanian,f=10
 word=Taoism,f=10
 word=Tarawa,f=10
 word=Tarsus,f=10
 word=Tashkent,f=10
 word=Texaco,f=10
 word=Thales,f=10
 word=Theocracy,f=10
 word=Theodoric,f=10
 word=Theravada,f=10
 word=Theseus,f=10
 word=Thessaly,f=10
 word=Thoreau,f=10
 word=Thrace,f=10
 word=Thule,f=10
 word=Ticonderoga,f=10
 word=Tigris,f=10
 word=Tlingit,f=10
 word=Toluca,f=10
 word=Tongan,f=10
 word=Toscanini,f=10
 word=Toshiba,f=10
 word=Trajan,f=10
 word=Transylvanian,f=10
 word=Troyes,f=10
 word=Tuareg,f=10
 word=Turkestan,f=10
 word=Tuscarora,f=10
 word=Tuskegee,f=10
 word=Tutsi,f=10
 word=Tuvalu,f=10
 word=Tycho,f=10
 word=USENET,f=10
 word=Ubuntu,f=10
 word=Ugandan,f=10
 word=Umbria,f=10
 word=Unilever,f=10
 word=Unionists,f=10
 word=Untouchable,f=10
 word=Uralic,f=10
 word=Urals,f=10
 word=Usenet,f=10
 word=VCRs,f=10
 word=VFW,f=10
 word=VIPs,f=10
 word=VTOL,f=10
 word=Valhalla,f=10
 word=Valkyrie,f=10
 word=Valparaiso,f=10
 word=Vedanta,f=10
 word=Vedic,f=10
 word=Vespasian,f=10
 word=Virginian,f=10
 word=Virgo,f=10
 word=Visigoths,f=10
 word=Vladivostok,f=10
 word=Vulgate,f=10
 word=WWW,f=10
 word=WYSIWYG,f=10
 word=Wandsworth,f=10
 word=Westerners,f=10
 word=Westerns,f=10
 word=Wicca,f=10
 word=Wiesbaden,f=10
 word=Wilberforce,f=10
 word=Williamsport,f=10
 word=Windermere,f=10
 word=Winnebago,f=10
 word=Wodehouse,f=10
 word=Wuhan,f=10
 word=Xe,f=10
 word=Xenophon,f=10
 word=Xhosa,f=10
 word=Yahweh,f=10
 word=Yakima,f=10
 word=Yalta,f=10
 word=Yaroslavl,f=10
 word=Yb,f=10
 word=Yeltsin,f=10
 word=Yemeni,f=10
 word=Yugoslavian,f=10
 word=Ziegfeld,f=10
 word=Zionists,f=10
 word=Zoroastrianism,f=10
 word=Zorro,f=10
 word=Zr,f=10
 word=asses,f=10
 word=bullshit,f=10
 word=fellatio,f=10
 word=fucked,f=10
 word=gaylord,f=10
 word=hoe,f=10
 word=piss,f=10
 word=pissed,f=10
 word=prick,f=10
 word=testicle,f=10
 word=Barbuda,f=10
 word=Djibouti,f=10
 word=Dominica,f=10
 word=Kiribati,f=10
 word=Micronesia,f=10
 word=Nauru,f=10
 word=Tome,f=10
 word=Tuvalu,f=10
 word=abaft,f=9
 word=abate,f=9
 word=abattoir,f=9
 word=abbreviate,f=9
 word=abdomens,f=9
 word=abductor,f=9
 word=abductors,f=9
 word=abeam,f=9
 word=abetted,f=9
 word=abhorred,f=9
 word=abhorrence,f=9
 word=abhorrent,f=9
 word=ablution,f=9
 word=abodes,f=9
 word=abounding,f=9
 word=abrasions,f=9
 word=abrasives,f=9
 word=abridgement,f=9
 word=abridgment,f=9
 word=abrogate,f=9
 word=abrogation,f=9
 word=abscesses,f=9
 word=absconded,f=9
 word=absenteeism,f=9
 word=absorptive,f=9
 word=abstracting,f=9
 word=absurdities,f=9
 word=absurdly,f=9
 word=abut,f=9
 word=abyssal,f=9
 word=acceding,f=9
 word=accentuates,f=9
 word=accentuating,f=9
 word=accentuation,f=9
 word=acceptably,f=9
 word=accidentals,f=9
 word=accordions,f=9
 word=accoutrements,f=9
 word=accredit,f=9
 word=accreditations,f=9
 word=accredits,f=9
 word=accumulators,f=9
 word=accursed,f=9
 word=acetylene,f=9
 word=ache,f=9
 word=aches,f=9
 word=achievers,f=9
 word=aching,f=9
 word=achromatic,f=9
 word=acidosis,f=9
 word=acknowledgements,f=9
 word=acknowledgments,f=9
 word=acquaint,f=9
 word=acquiesce,f=9
 word=acquit,f=9
 word=acrid,f=9
 word=acrimoniously,f=9
 word=acrostic,f=9
 word=act's,f=9
 word=activations,f=9
 word=activators,f=9
 word=actualization,f=9
 word=actuaries,f=9
 word=actuary,f=9
 word=adaptors,f=9
 word=adders,f=9
 word=addled,f=9
 word=adduced,f=9
 word=adjoin,f=9
 word=adjourn,f=9
 word=adjuncts,f=9
 word=adjuster,f=9
 word=administrating,f=9
 word=admonishes,f=9
 word=adorable,f=9
 word=adores,f=9
 word=adroit,f=9
 word=adulation,f=9
 word=adulterated,f=9
 word=advantaged,f=9
 word=adventitious,f=9
 word=adware,f=9
 word=aerated,f=9
 word=aerodromes,f=9
 word=aesthetically,f=9
 word=affectation,f=9
 word=affirmations,f=9
 word=affixing,f=9
 word=afflict,f=9
 word=afflicting,f=9
 word=afforestation,f=9
 word=affray,f=9
 word=aftershocks,f=9
 word=aftertaste,f=9
 word=ageless,f=9
 word=agglomerations,f=9
 word=agglutination,f=9
 word=aggravation,f=9
 word=aggressions,f=9
 word=aghast,f=9
 word=agnosticism,f=9
 word=agnostics,f=9
 word=agoraphobia,f=9
 word=agriculturalists,f=9
 word=agriculturist,f=9
 word=agriculturists,f=9
 word=agronomist,f=9
 word=agronomy,f=9
 word=aim,f=9
 word=aimless,f=9
 word=airbrush,f=9
 word=airbrushed,f=9
 word=airdrop,f=9
 word=airfare,f=9
 word=airfoils,f=9
 word=airshows,f=9
 word=airstream,f=9
 word=alarmingly,f=9
 word=alas,f=9
 word=albinism,f=9
 word=albumen,f=9
 word=alcoves,f=9
 word=alienates,f=9
 word=alighting,f=9
 word=alimentary,f=9
 word=alkalinity,f=9
 word=alkalis,f=9
 word=allegro,f=9
 word=alleviates,f=9
 word=alleyways,f=9
 word=alloyed,f=9
 word=alloying,f=9
 word=allusive,f=9
 word=almanacs,f=9
 word=almshouse,f=9
 word=aloe,f=9
 word=alopecia,f=9
 word=alpaca,f=9
 word=alps,f=9
 word=alternators,f=9
 word=alums,f=9
 word=amaranth,f=9
 word=amateurism,f=9
 word=ambassadorial,f=9
 word=ambit,f=9
 word=ameliorated,f=9
